text,label
??? ???????? ?? ????? ??? ??? ???? ??? ?? ???? ???? ?? ????? ?? ???? ??????? ?? ?????? ?? ????? ??? ????,0
??????? ?? ????? ????? ???? ?? ?????? ?? ???? ?? ?? ??????? ?? ??? ??? ????? ?? ?? ?? ????? ?? ????? ????? ?? ????? ????? ????? ?? ????? ??? ?????? ???? ?? ??? ??? ??? ???,0
?? ????? ??? ????? ?? ????? ?? ????? ??,0
???? ?? ??? ????????? ?????? ?? ????? ?? ??? ?? ???? ??? ?? ??? ???? ??????? ?? ?????? ???? ???? ?? ??? ?? ?? ????? ????? ? ??? ?????? ???? ???? ?? ?? ?????? ?? ??? ??????? ?? ?????? ?? ?????? ?? ?????? ??? ?? ?? ?? ????? ?? ?????? ?? ?????? ???? ???? ???,0
گووند دیو گری جی مہاراج رام مندر کی تعمیر کے لیے چندہ اکٹھا کرنے کے لیے سمرپن ندھی مہم کے ایک حصے کے طور پر ناگپور میں تھے۔,1
?? ??? ??? ?? ??? ????? ?? ?????? ??????? ??? ?? ?? ?? ?? ???????? ?? ??? 22 ???? ???? ??? ?? ????? ??? ?? ???? ???? ?? ????? ?? ???? ??? ?? ???? ?? ???? ?? ??? ??? ?? ????? ?? ?????? ????? ???? ??? ???????? ?? ???? ???? ?? ???? ????,0
?????? ????? ?? ???? ???? ?????? ?? ???? ?? ??? ???? ?? ?? ??? ????? ????? ?? ???? ??? ????? ??? ???? ??? ???? ?? ???? ??? ??? ??? ???? ????? ?? ????? ??? ???? ?????? ???? ???? ?????? ?? ???? ?? ??? ???? ?? ?? ?? ?????? ?? ??? ?? ?????  ?? ?? ??? ?? ???? ??? ?????? ???? ????? ?? ?? ?? ?? ??? ??? ?? ?? ?? ?? ?? ????? ?? ?????? ???? ?? ????? ?? 21 ???? ?????? ?? ??? ????? ????? ?? ?? ?? ???? ??? ????? ????? ??????? ?? ???? ?? ??? ???? ?? ?? ??? ?? ?? ???? ??? ??? ????? ??? ?? ????? ??? ??? ????? ?? ?? ?? ??? ??? ??? ???? ?? ?? ????? ????? ?? ??? ????? ????? ??????? ?? ??? ??? ?? ????? ????? ?? ?? ?? ???? ????? ????? ?????? ?? ?? ???? ??? ???? ??? ?? 8 ???? ?? ???? ???? ???? ???? ?????? ?? ????? ?? ?? ??? ??? ??? ??? ?? ????? ???? ?? ?? ??? ????? ???? ?? ????? ???? ??? ?? ??? ?? ?? ???? ??? ???? ???? ????? ?? ????? ????? ?? ?? ???? ?? ??? ???? ???? ??? ??? ??? ????? ?? ??? ??? ?? ?? ????? ??? ???? 21 ???? ????? ????? ?? ???? ?? ??? ?? ??? ???? ?? ???? ?????? ?? ???? ??? ???? ????? ?? ??? ?? ??? ????? ?? ????? ??? ?? ??? ??? ??? ?? ???? ??? ?? ???? ??? ?? ?? ?????? ???? ??? ???? ?? ?? ????? ?? ??? ?? ??? ???? ?? ???? ???? ???? ???? ?????? ??? ??? ??? ??? ?? ?? ?? ?? ??? ?? ???? ?????? ?? ???? ??? ?? ?? ???? ????? ????? ?? ??? ??? ?? ?? ?????? ?? ??? ??? ?????? ??????? ?? ???? ??? ????? ????? ?? ???? ?????? ?? ???? ?? ??? ???? ??? ?? ?????? ?? ??? ???? ???,0
??? ??? ???? ???? ?? ??? ????? ?? ????? ??????? ?? ??? ???? ??????? ?? ???? ?????: ??????? ?? ???? ????? ???? ?? ????? ??? ???? ??? ?? ???????? ?? ??? ??? ???? ??? ????? ?? ??? ?????? ?? '????? ????' ?? ????? ???? ???,0
جب کشمیر ہڈیوں کو ٹھنڈا کرنے والی سردی کی لپیٹ میں ہے، ہریسا، کیما بنایا ہوا مٹن پکوان، وادی کے ساتھ تاریخ کو برقرار رکھے ہوئے ہے کیونکہ سردیوں میں اس کی بہت زیادہ مانگ ہے۔,1
???? ??????? ?? ?? ?? ??????? ?? ??? ????? ????? ???? ?????? ?? ???? ???? ?? ???? ??????? ?? ??? ????? ???? ??? ?? ?????? ??? ?? ?????? ?? ??? ???? ????,0
??? ????? ?????? ?? ???? ?? ????? ?? ??????? ?? ??? ????? ?????? ???? ????? ?? ?? ????? ??? ?? ???? ???? ?? ???????? ?? ??? 30 ???? ?????? ???? ?? ????? ??? ???? ????? ??? ????????? ??? ??? ????? ??? ?? ?? ?? ??????? ???? ???? ?? ????,0
پارلیمنٹ پینل فیس بک کے ساتھ ‰Û÷بات چیت‰Ûª جاری رکھے گا: ششی تھرور,1
??????? ?? ????? ???? ??? ??? ????? ?? ????? ???? ?? ???????? ?? ???? ??? ???? ????? ???,0
????? ?? ????? ?? ??? ????? ???? ?? ??? ??? ??? ??? ??????? ?? ??? ???? ????: ??????? ????,0
????? (????? ?????? ????????? ????? 5 ?????? 2018?) ???? ?? ????? ???? ???? ??? ??? ???? ??? ?? ???? ??? ???? 15 ?????? ?? ??? ??? ??? ?? ?? ?? ??? ???? ?? ???? ????? ??????? ??? ????? ???????? ??? ?? ??? ??? ?? ?? ??? ??? ?? ??? ?? ??? ????????? ??? ?? ?? ?? ????? ???? ????? ?? ??????? ??? ??? ???? ????? ?? ?? ?? ????????? ??? ??? ??? ?? ??? ??????? ???? ?? ?? ?? ??? ?? ?? ??????? ?? ??? ???? ?? ??? ?? ???? ?? ?? ??? ?? ?? ????? ?? ??? ??? ?? ????? ???? ??? ??? ??? ????? ?? ?? ?????? ?????? ?????? ??? ???? ?????? ?? ???? ???? ?? ?? ????? ???? ??? ????? ???? ?????? ?????? ?? ????? ??? ?????? ??? ?????? ?? ?? ?? ?? ??? ?????? ?? ??????? ??? ???? ?? ???? ????? ???? ??? ?? ?? ????? ??????? ???? ???? ??? ??? ?? ?? ?? ???? 15 ?????? ?? ??? ?? ?????? ?? ???  ??? ???? ?????? ????? ????? ?? ?? ???  ?????? ??? ?? ????? ??? ???? ?? ????? ?? ?? ??? ??????? ?? ??? ?? ?? ??? ??? ?? ?? ?? ????? ??? ?? ?????? ??? ???? ?? ????? ??? ??????? ?? ???  ???? ?? ???? ?????? ????? ?? ????? ??? ?? ?? ???  ?????? ???? ????? ?? ???? ?? ???? ?? ??? ?? ???? ?? ??? ??? ?????? ??? ?? ??? ?? ?? ???? ??' ????? ??????? ??? ????? ??' ?? ??? ??? ??? ??? ?? ?? ?????? ?? ???? ?????? ????? ?? ????? ???? ???? ????? ?? ?? ??? ??? ??? ???? ??? ??? ?????? ?? ??? ??? ??? ???? ?? ??? ??? ?? ??? ?? ???? ???? ?????? ?? ??? ??? ?? ?? ???? ??? ???? ???? ??? ??? ?? ????? ???? ??? ?? ????? ?? ??? ????? ?? ???? ???? ??? ??? ????? ??? ??? ?? ?? ??? 140 ?? ???? ?????? ??? 195 ?? ???? ????? ??? ??????? ?? ???? ???? ??? ?? ????? ???? ??? ?? ??? ??,0
??? ???? ?? ??? ??? ???? 2020 ?? ??? ???? ??? ??? ??? ?????? ?? ?????? ?? ??? ???? ????? ??? ??????? ??? ?????? ???????? ?????? ?? ????? ???? ????? ?? ????? ?? ?????? ???? ????? ??????? ?? ???? ???? ???? ?????? ?? ????? ???? ?? ??? ?????? ????,0
??? ????: 30 ???? ??? ?? ???? ????? ????? ???????? ??? ??????? ?? ???? ?? ?? ???? ?????? ?? ??? ???? ????? ??????? ?? ????? ?? ?????? ????,0
?? ??????? AFSPA ?? ???? ????? ?? ???? ????? ?? ?? ??????? ????? ?? ??? ??? ??? ?????? ???? ??? ???? ??? ????? ????? ?? ??? ?? ?????? ???? ?? ?????? ???? ???,0
????? ?? ??? ?? ?? ???? ?? ???? ???? ?? AI? ??????? ?????? ???? ?? ??????? ???? ????,0
ایک پولیس اہلکار نے بتایا کہ عسکریت پسندوں نے جنوبی کشمیر ضلع کے ترال بس اسٹینڈ پر سیکورٹی فورسز کے اہلکاروں پر گرینیڈ پھینکا۔,1
"جموں و کشمیر میں 2020 میں دہشت گردی کے واقعات، دراندازی اور شہری ہلاکتوں میں کمی دیکھی گئی ہے، جب کہ سیکورٹی فورسز نے 100 سے زیادہ ""کامیاب"" انسداد دہشت گردی کی کارروائیوں میں 225 دہشت گردوں کو ہلاک کیا، ڈائریکٹر جنرل آف پولیس دلباغ سنگھ",1
??? ???? ?? ???? ??? ?? ??? ????? ?? ????? ??????? ?? ??? ???? ???? ?? ??? ???? ?? ?? ???? ?? ??? ?? ??? ?? ?? ??? ?? ????? ??? ????? ???? ?? ????? ??? ?? ??? ??? ??,0
????? ?????? ???? ?????? ??? ?????? ?? ????? ???? ???? ????? ?? ???? ???? ???,0
?????? ????? ?? ?? ????? ?? ?????: ???? ????? 70 ???? ???? ?? ??!,0
????? ?? ???? ???? ???? ?????? ??????? ?? ???? ??? ??????? ?? ????? ??? ????? ?? ??? ??? ?? ??????? ?? ??? ?? ????? ?? 1995 ?? ?????? ?????? ??? ???????? ?? ????? ?? ??? ?????? ?? ???? ?? ????? ???? ????? ????? ?? ????,0
عمران خان نے کہا ، جس طرح سے انہوں نے صنعتی شکل دی ، خصوصی برآمدی زون بنائے ، بیرون ملک سے سرمایہ کاری کی ، اور ان سرمایہ کاریوں کو اپنی برآمدات میں اضافے کے لئے استعمال کیا ، یہ سب کے نتیجے میں چین نے اپنی دولت میں اضافہ کیا,1
"????? ?? ???? ????? ???? ? ???? ?? ?? ??? ??? ?? """"?? ?? ???? ?? ?? ?? ?? (????? ???) ????? ??? ?? ?? ?? ?? ????? ?? ???? ???? ???? ???? ??. ?? ?????? ?? ????? ?? ??? ?? ??? ??? ???? ???",0
???? ??? ????? ????? ?? ?????? ?? ??? ???? ???? ???? ????? ?????? ??? ?? ???? ??? ??? ???????? ???? ?? ????? ????? ?? ??? ??? ?? ???? ??? ?? ????? ?? ???? ??? ????? ?????? ?? ????? ???? ?? ??? ???? ??? ??? ?? ???? ?? ??? ????,0
???? ????????? ?? ????? ??????? ?? ????? 6 ????? ??? ??????? ?? ?????? ?? ?????? ?? ????????? ????? ?????? ?? ???? ?? 2009 ??? 2016 ?? ?????? ?? ?? ?? 22 ????? ????? ?????? ?? ???? ???? ??????? ?? ??? ?? ??? ????? 2016 ?? ??? ?? ????? ??? ??? ?? ??? ???? ???? ?? ?????? ?? ????? ???? ??? ??????? ?? ???? ???? ???????? ??? ??? ?????? ??? ????? ????? ??? ???? ???? ?????? ??? ????? ????? ???? ? ???????? ???????? ? ?????? ?????? ? ??????? ????????? ??? ????? ??????? ???? ????? ?? ????? ??? 12 ??? ???? ???? ??? ? ???? ?? ??? ???? ???? ??? ???? ???? ?? ???????? ??? ?????? 2016 ? ???? 2016 ? ????? 2016 ? ???? 2015 ? ????? 2014 ? ????? 2014 ? ??? ? 2013 ? ??? ????? ??? ?? ??? ???? ????? 2013 ? ????? 2012 ? ????? 2011 ? ?????? 2011 ? ????? 2010 ? ?????? 2010 ? ??? 2010 ? ????? 2010 ? ????? 2010 ? ???? 2010 ? ????? 2009 ??? ????? 2009?,0
??????? ???? ??? ????? ?? ??????? ?? ??? 14 ???? ?? ??? ???? ?? ???? ???? ???? ?????? ??? ????? ???? ??? ??????? 15 ???? ?? ????? ?? ??? ?? ??? ?? ???? ????? ?? ?? ?? ??? ?? ??? ???? ???? ???? ???? ?? ?? ??? ????? ??? ??? ?? ?? ??? ???? ? ????,0
???????? ????? ?? 30 ?? ??????? ????? ??? ?? ??? ?????? ?? ?????? ??? ???,0
????? ??? ???? ????? ?? ?? ??? ???? ?? ??????? ??? ?? ??? ?? ???? ???? ???? ???,0
????? ????? ????? ???? ?? ????? ???? ?? ?? ??? ???? ?? ??? ???? ??? ??? ????,0
’ایک انجیکشن فروری کے مہینے میں آنکھوں میں لگوایا تھا۔ اب یہ دوسرا انجیکشن تھا۔ یہ انجیکشن لگوانے کے بعد واپس پہنچا تو بہت زیادہ جھنجلاہٹ اور بے چینی ہو رہی تھی۔ میں سپورٹس مین ہوں، حوصلہ کر کے کسی نہ کسی طرح سو گیا۔ صبح سو کر اٹھا تو کچھ نظر نہیں آ رہا تھا۔,1
??? ?? ?? ???? ???? ???? ??? ???? ????? ?? ???? ?? ??? ??? ??? ??? ?? ??????? ?? ?????? ?????? ??? ?? ??? ????? ??? ??? ???? ??? ??????????? (??? ?? ??) ?? ???? ?? ritlecitinib ???? ??? ?? ?????? ?? ?????? ??? 12 ??? ?? ?? ?? ???? ??? ?? ???? ?????? ?? ??? ?????? ???? ???? ?? ??? ???? ????? ?????? ?? ????? ??? ??? ?? ?? ???? ???? ???? ???????? ????? ????? ??? ??? ?? ????? ????? ?? ???? ?? ???? ???? ?????? ??? ?? ?? ?? ?? ??? ????? ????? ?? ???? ???? ?????? ??? ??? ???? ????? ??????? ?? ??? ???? ???? ?? ?? ??? ?? ?? ???? ???? ???? ?? ??? ?? ??? ???? ????,0
کشمیر زون پولیس نے بتایا کہ بدھ کو سری نگر کے لاوے پورہ علاقے میں ایک تصادم میں ایک نامعلوم دہشت گرد مارا گیا۔,1
????? ?????? ?? ???????? ???????? ??? ??? ????? ???? ????: ???? ?????,0
???????? ??? ??????? ?? ???? ?? ????? ??????? ??? ??????? ?? ????? ?? ?????? ?????? ????,0
?????? ?? ????? ??????? ??? ?????? ???? ?? ??? ????? ???? ???? ?????? ?? ?????? ?? ?? ?? ??? ??? ??? ??? ????? ?????? ????? ?? ??? ??? ???? ????? ?? ?????? ????? ?? ?????? ??? ??? ?? ?? ?? ?????? ????? ??? ???,0
پاکستانی وزیر اعظم عمران خان نے کہا ہے کہ اسلامی جمہوریہ ایران ایک علاقائی معاشی طاقت بننے کے قابل ہے۔,1
???? ?? ????? ??? ??? ???? ??????? ??? ???? ???????? ????? ?? ???? ????? ?? ???? ????? ?????? ??? ? ???? ????? ????? ?? ???????? ?? ???????? ?? ????? ??? ??? ? ????? ??? ???? ?? ???? ???????? ?? ????????? ?????? ???? ?? ?? ?? ???? ?????? ?? ??????? ?? ???? ???? ????,0
??? ??? ???? ?? ??? ?? ?????? 370 ?? ????? ???? ??? ????? ???? ?? ?? ????? ?? ???????? ?? ??? ???? ???,0
?????? ??? ?????? ??? ?? ?????? ??? ???? ???? ???? ???? ?? ???? ?? ??? ??? 1985 ??? ?? ?? ?? ????? ?? ?????? ??? ?? ??????? ??? ????? ?? ?????? ??? ??? ???? ?? ?? ??? ???? ?? ?? ?? ???? ??????? ?? ??????? ?? ??? ??? ???? ???? ????,0
????? ??? ??? ?????? ?? ????? ???? ???? ????? ???? ?? ???? ??? ????? ???? ?? ?? ??? ????? ??? ??? ?? ??????? ??????? ??? 2019 ?? ??????? ????? ????? ?? ???? ???? ????? ?? ??? ?? ?? ?????? ???? ?????? ?? ????? ???,0
????? ??? ?? ??? ??? ????? ?? ??? ????????? ??? ? ???? ??? ??? ???? ??? ?????? ?? ???? ???? ?? ??? ??? ??? ??? ????? ??? ??? ??? ?? ?? ? ?? ???? ???? ?? ??? ??? ????? ?? ??? ???? ?? ??? ????? ????? ???? ????? ?? ???? ??? ?? ??????? ?????? ?? ????? ?? ?????? ???? ?? ???  ?? ??? ??? ????? ??? ????? ???? ???? ?????? ??? ??? ??? ??? ?? ?? ??????? ???? ?? ???? ?? ??? ?? ????? ?? ?? ?????? ???????????? ??? ?? ?????? ????? ?? ????? ??? ??? ????? ?? ????? ????? ?? ??? ??? ???? ?? ????? ????? ?????? ??? ???? ??????? ?? ? ?? ?? ??? ??? ?? ?? ?? ?? ?????? ???? ????? ???? ??? ??? ??? ??? ??? ??? ??? ?? ??? ??? ?? ????? ?? ???? ?????? ?? ???? ??? ?? ? ??? ?? ???? ???? ???? ???? ????? ??? ??? ?? ??? ??? ???? ?????? ??? ?? ??? ?????? ??? ??? ??? ????? ??? ?? ? ?????????? ?? ????? ????? ??? ????? ??? ????? ???????? ?? ?????? ????? ?? ????? ?????? ???? ?? ? ????? ?? ???? ?? ?? ?? ?? ????? ?? ???? ????? ?? ???? ?????? ????? ?? ?,0
?????? ???? ??? ?? ??? 30 ??? ????? ??? ??????? ?? 2007 ?? ???? ?? ?? ????? ??? ????? ????,0
??? ???? 4 ??? (??????) ????? ?? ??? ??? ????? ?????? ??? ????? ?? ??? ??? ????? ?? ???? ????? ?? ????? ?? ??????? ?? ????? ???? ?? ???? ????? ?? ??? ??? ????? ???? ?? ?? ?? ?? ????? ?? ??? ??? ??? ???? ?? ???? ???? ????? ?? ?? ?????? ?? ??? ??? ????? ??? ?? ???? ???? ?? ?????? ???? ????? ?? ??? ??????? ?? ???? ??? ?? ?? ?????? ????? ????? ???? ?????? ?? ?? ????? ?? ??? ???? ??? ?? ??? ??? ?????? ?? ???? ????? ?? ????? ???? ??? ????? ?????????? ??????  ?? ?? ?? ?????? ??? ?? ?? ?? ?? ???? ?? ????? ??????? ??? ??? ????? ??? ???? ??? ???? ??????? ?? ???? ??? ???? ?? ????? ?? ?????? ?? ??? ???? ????? ?? ?? ???? ??? ???? ???? ??? ?? ??? ?? ???? ?? ??? ??? ????? ?? ??? ??? ???? ?? ????  ??? ????? ??? ????? ???? ?? ?? ?? ?? ????? ??? ?? ??? ????? ?? ?? ?????? ?? ????? ??? ??? ??? ?? ???? ?? ???? ?? ?? ??? ?????? ???? ???? ??? ??? ????? ???????? ???? ??? ?? ?? ????? ????? ??? ?? ??????? ????? ?? ??? ??? ?? ???? ???? ?? ?? ??? ?? ??? 30 ??? ???? ???? ?? ???? ???? ????? ???? ???? ??? ?? ????? ?? ???? ??? ????? ?? ????? 6 ??? ????? ???? ?? ????? ???? ???? ??? ????? ????? ??? ?? ??? ???? ??? ?????? ???? ?? ????? ?? ??? ??? ????? ???? ?? ?? ???? ???? ????? ?? ??? ?? ????? ??? ????? ???? ?? ???? ??? ????? ???? ?? ????? ?? ????? ????? ?? ???? ???? ?? ???? ????? ?? ?? ?? ???? ??? ???? ???? ???? ???? ?????? ??? ?? ?? ???? ????? ?? ?? ?? ?? ?????? ????? ????? ???? ????? ?????? ?? ?? ?? ??? ?? ??? ???? ?? ????? ?? ????? ??,0
??? ??????? ??? ??? ????? ?? ???? ?? ?????? ??? ??? ??????? ????? ?? ????? 2005 ?? ???? ??? ???????? ??? ?? ??? ??? ?? ?? ?????? ?????? ?? ??? ????? ?? ??????? ?? ???? ?? ???? ??? ?? ?? ?????? ?? ????? ???? ?? ??? ?????? ??? ?? ??????? ????,0
?? ??? ?? ?????? ????? ???? ?? ??? ?? ?? ????? ?? ?????? ?? ?? ??? 50  ?? ???? ???????? ???? ??? ??? ??? ?? ???? ???? ?? ?????? ?? ???? ???? ?? ???  ????? ??? ??  ??? ???? ????? ?? ??? ???   ?? ?? ????? ???? ?? ???? ????? ??? ???? ???? ?? ???? ???? ??????,0
??? ????? ??? ?? ???? ??? ?????? ?? ???? ??? ???? ?? ? ?? ??? ?? 21 ??? ??? ?? ??? ?? ???? ????? ?? ???? ?? ???? ??? ????? ?? ?? ???????? ??? ?????? ?? ??? ?? ????? ?? ????? ?????? ?????? ???? ???? ?????? ???? ???? ???????? ?? ???? ????? ???????? ??? ????? ?? ??? ?? ??? ?? ????? ?? ?? ?? ?? ??????? ??? ??? ????? ?? ???? ??? ??? ???? ?? ???? ??? ?? ??? ????? ??? ?? ?? ????? ?? ??? ?? ???? ???? ???? ?????? ?? ????? ???? ????? ?????? ??? ???? ???? ?? ??? ?? ???? ??? ? ???? ????? ??? ?? ? ??????? ?? ????? ????? ?? ????? ???? ???? ???? ???? ????? ?? ??? ???? ???? ??? ?? ??? ?? ?? ???? ????? ?? ??? ??? ??? ??? ?? ?? ??? ?? ?? ?? ?? ???? ??????? ?? ??? ??? ???? ???? ??? ???? ??? ???? ???????? ?? ????? ????? ????? ??? ???? ?? ?????? ???? ?????? ???? ????? ???? ???? ??? ??? ??? ?????? ?? ?? ????? ??? ??? ??? ??? ?? ??? ????? ??? ?? ?? ?? ? ????? ???? ????? ????? ?? ?? ?? ????? ???? ??? ?? ?? ?????? ???? ??? ??? ?? ??? ????? ????? ???? ?? ?????? ????? ??? ??? ????? ?? ?????? ??? ? ????? ?? ???? ??? ?? ????? ??? ?? ???? ??? ?? ?? ??? ???? ?? ???? ???? ??????? ?? ???? ??? ????? ????? ??? ??? ?? ??? ????? ?? ??? ?? ?? ?? ?? ?? ????? ???? ?? ? ???? ??? ???? ???? ??????? ????? ??????? ?? ? ????? ?? ?????? ?? ??? ????? ??? ???? ???? ?? ???? ?????? ??? ? ?? ?????? ???? ?????? ??????? ?????? ?? ???? ????? ???? ???? ????? ??? ?? ? ?? ??? ??? ?? ???? ????? ?????? ??? ????? ?? ????? ??? ??? ??? ? ???? ?? ???? ??? ??? ??? ? ?? ??? ????? ?? ???? ????? ?? ?????? ????? ?? ???? ???: ?? ????? ?? ????? ????? ?? ???? ????? ?? ???? ??? ??????? ????? (@ ????? ?????) 16 ???? ? 2017 ???? ?? ???? ??? ???? ?????? ? ????? ?? ?? ??? ??? ???? ?????? ? ?????? ??? ??? ???? ?????? ???? ?????? ? ?? ???? ??? ????? ???? ????? ??? ????? ???? ???? ???? ???? ?? ? ??? ??? ?????? ??? ?? ?? ??? ?? ??? ????? ???? ?? ???? ?? ????? ???,0
ہندوستان کے سینئر آف اسپنر آر اشون اور دھواں دھار وکٹ کیپر بلے باز رشبھ پنت کو انٹرنیشنل کرکٹ کونسل نے ماہ کے بہترین کھلاڑی کے ایوارڈ کے لیے نامزد کیا ہے۔,1
??????? ???? ??? ???? ?? ???? ???? ????? ?????? ?? ??? ?? ?? ???? ???? ?????? ???? ?????????? ?? ???? ???? ????? ????? ??? ???? ?? ??? ?????? ???? ?????? ??????,0
کفیل خان: یوپی حکومت بچوں کی طرح ضد پر ہے، مجھے کسی اور کیس میں پھنس سکتی ہے۔,1
ہماچل: قید میں پیدا ہوئے، چھ مغربی ٹریگوپن کو جنگل میں چھوڑ دیا گیا۔,1
